System,Type,Target_cm^-1,Pair_Density,Min_Distance
GeV (Doherty+),defect,0.628140703517588,0.0,7.437359296482412
GeV (Doherty+),defect,0.6532663316582915,0.0,7.412233668341709
GeV (Doherty+),defect,0.678391959798995,0.0,7.387108040201005
GeV (Doherty+),defect,0.7035175879396985,0.0,7.361982412060302
GeV (Doherty+),defect,0.7286432160804021,0.0,7.336856783919598
GeV (Doherty+),defect,0.7537688442211056,0.0,7.311731155778895
GeV (Doherty+),defect,0.7788944723618091,0.0,7.286605527638191
GeV (Doherty+),defect,0.8040201005025126,0.0,7.261479899497488
GeV (Doherty+),defect,0.8291457286432161,0.0,7.236354271356784
GeV (Doherty+),defect,0.8542713567839196,0.0,7.211228643216081
GeV (Doherty+),defect,0.8793969849246231,0.0,7.186103015075377
GeV (Doherty+),defect,0.9045226130653267,0.0,7.160977386934674
GeV (Doherty+),defect,0.9296482412060302,0.0,7.13585175879397
GeV (Doherty+),defect,0.9547738693467337,0.0,7.1107261306532665
GeV (Doherty+),defect,0.9798994974874372,0.0,7.085600502512563
GeV (Doherty+),defect,1.0050251256281408,0.0,7.0604748743718595
GeV (Doherty+),defect,1.0301507537688444,0.0,7.0353492462311555
GeV (Doherty+),defect,1.0552763819095479,0.0,7.0102236180904525
GeV (Doherty+),defect,1.0804020100502514,0.0,6.9850979899497485
GeV (Doherty+),defect,1.105527638190955,0.0,6.959972361809045
GeV (Doherty+),defect,1.1306532663316584,0.0,6.9348467336683415
GeV (Doherty+),defect,1.155778894472362,0.0,6.909721105527638
GeV (Doherty+),defect,1.1809045226130654,0.0,6.8845954773869344
GeV (Doherty+),defect,1.206030150753769,0.0,6.859469849246231
GeV (Doherty+),defect,1.2311557788944725,0.0,6.834344221105527
GeV (Doherty+),defect,1.256281407035176,0.0,6.809218592964824
GeV (Doherty+),defect,1.2814070351758795,0.0,6.78409296482412
GeV (Doherty+),defect,1.306532663316583,0.0,6.758967336683417
GeV (Doherty+),defect,1.3316582914572865,0.0,6.733841708542713
GeV (Doherty+),defect,1.35678391959799,0.0,6.70871608040201
GeV (Doherty+),defect,1.3819095477386936,0.0,6.683590452261306
GeV (Doherty+),defect,1.407035175879397,0.0,6.658464824120603
GeV (Doherty+),defect,1.4321608040201006,0.0,6.633339195979899
GeV (Doherty+),defect,1.4572864321608041,0.0,6.608213567839196
GeV (Doherty+),defect,1.4824120603015076,0.0,6.583087939698492
GeV (Doherty+),defect,1.5075376884422111,0.0,6.557962311557789
GeV (Doherty+),defect,1.5326633165829147,0.0,6.532836683417085
GeV (Doherty+),defect,1.5577889447236182,0.0,6.507711055276382
GeV (Doherty+),defect,1.5829145728643217,0.0,6.482585427135678
GeV (Doherty+),defect,1.6080402010050252,0.0,6.457459798994975
GeV (Doherty+),defect,1.6331658291457287,0.0,6.432334170854271
GeV (Doherty+),defect,1.6582914572864322,0.0,6.407208542713568
GeV (Doherty+),defect,1.6834170854271358,0.0,6.382082914572864
GeV (Doherty+),defect,1.7085427135678393,0.0,6.356957286432161
GeV (Doherty+),defect,1.7336683417085428,0.0,6.331831658291457
GeV (Doherty+),defect,1.7587939698492463,0.0,6.306706030150754
GeV (Doherty+),defect,1.7839195979899498,0.0,6.28158040201005
GeV (Doherty+),defect,1.8090452261306533,0.0,6.256454773869347
GeV (Doherty+),defect,1.8341708542713568,0.0,6.231329145728643
GeV (Doherty+),defect,1.8592964824120604,0.0,6.20620351758794
GeV (Doherty+),defect,1.8844221105527639,0.0,6.181077889447236
GeV (Doherty+),defect,1.9095477386934674,0.0,6.155952261306533
GeV (Doherty+),defect,1.934673366834171,0.0,6.130826633165829
GeV (Doherty+),defect,1.9597989949748744,0.0,6.105701005025126
GeV (Doherty+),defect,1.984924623115578,0.0,6.080575376884422
GeV (Doherty+),defect,2.0100502512562817,0.0,6.055449748743719
GeV (Doherty+),defect,2.035175879396985,0.0,6.030324120603015
GeV (Doherty+),defect,2.0603015075376887,0.0,6.005198492462311
GeV (Doherty+),defect,2.085427135678392,0.0,5.980072864321608
GeV (Doherty+),defect,2.1105527638190957,0.0,5.954947236180905
GeV (Doherty+),defect,2.1356783919597992,0.0,5.929821608040201
GeV (Doherty+),defect,2.1608040201005028,0.0,5.904695979899497
GeV (Doherty+),defect,2.1859296482412063,0.0,5.879570351758794
GeV (Doherty+),defect,2.21105527638191,0.0,5.854444723618091
GeV (Doherty+),defect,2.2361809045226133,0.0,5.829319095477387
GeV (Doherty+),defect,2.261306532663317,0.0,5.804193467336683
GeV (Doherty+),defect,2.2864321608040203,0.0,5.77906783919598
GeV (Doherty+),defect,2.311557788944724,0.0,5.753942211055277
GeV (Doherty+),defect,2.3366834170854274,0.0,5.728816582914573
GeV (Doherty+),defect,2.361809045226131,0.0,5.703690954773869
GeV (Doherty+),defect,2.3869346733668344,0.0,5.678565326633166
GeV (Doherty+),defect,2.412060301507538,0.0,5.653439698492463
GeV (Doherty+),defect,2.4371859296482414,0.0,5.628314070351759
GeV (Doherty+),defect,2.462311557788945,0.0,5.603188442211055
GeV (Doherty+),defect,2.4874371859296485,0.0,5.578062814070352
GeV (Doherty+),defect,2.512562814070352,0.0,5.552937185929649
GeV (Doherty+),defect,2.5376884422110555,0.0,5.527811557788945
GeV (Doherty+),defect,2.562814070351759,0.0,5.502685929648241
GeV (Doherty+),defect,2.5879396984924625,0.0,5.477560301507538
GeV (Doherty+),defect,2.613065326633166,0.0,5.4524346733668345
GeV (Doherty+),defect,2.6381909547738696,0.0,5.427309045226131
GeV (Doherty+),defect,2.663316582914573,0.0,5.402183417085427
GeV (Doherty+),defect,2.6884422110552766,0.0,5.3770577889447235
GeV (Doherty+),defect,2.71356783919598,0.0,5.3519321608040205
GeV (Doherty+),defect,2.7386934673366836,0.0,5.3268065326633165
GeV (Doherty+),defect,2.763819095477387,0.0,5.3016809045226125
GeV (Doherty+),defect,2.7889447236180906,0.0,5.2765552763819095
GeV (Doherty+),defect,2.814070351758794,0.0,5.251429648241206
GeV (Doherty+),defect,2.8391959798994977,0.0,5.226304020100502
GeV (Doherty+),defect,2.864321608040201,0.0,5.2011783919597985
GeV (Doherty+),defect,2.8894472361809047,0.0,5.176052763819095
GeV (Doherty+),defect,2.9145728643216082,0.0,5.150927135678392
GeV (Doherty+),defect,2.9396984924623117,0.0,5.125801507537688
GeV (Doherty+),defect,2.9648241206030153,0.0,5.100675879396984
GeV (Doherty+),defect,2.9899497487437188,0.0,5.075550251256281
GeV (Doherty+),defect,3.0150753768844223,0.0,5.050424623115578
GeV (Doherty+),defect,3.040201005025126,0.0,5.025298994974874
GeV (Doherty+),defect,3.0653266331658293,0.0,5.00017336683417
GeV (Doherty+),defect,3.090452261306533,0.0,4.975047738693467
GeV (Doherty+),defect,3.1155778894472363,0.0,4.949922110552764
GeV (Doherty+),defect,3.14070351758794,0.0,4.92479648241206
GeV (Doherty+),defect,3.1658291457286434,0.0,4.899670854271356
GeV (Doherty+),defect,3.190954773869347,0.0,4.874545226130653
GeV (Doherty+),defect,3.2160804020100504,0.0,4.84941959798995
GeV (Doherty+),defect,3.241206030150754,0.0,4.824293969849246
GeV (Doherty+),defect,3.2663316582914574,0.0,4.799168341708542
GeV (Doherty+),defect,3.291457286432161,0.0,4.774042713567839
GeV (Doherty+),defect,3.3165829145728645,0.0,4.748917085427136
GeV (Doherty+),defect,3.341708542713568,0.0,4.723791457286432
GeV (Doherty+),defect,3.3668341708542715,0.0,4.698665829145728
GeV (Doherty+),defect,3.391959798994975,0.0,4.673540201005025
GeV (Doherty+),defect,3.4170854271356785,0.0,4.648414572864322
GeV (Doherty+),defect,3.442211055276382,0.0,4.623288944723618
GeV (Doherty+),defect,3.4673366834170856,0.0,4.598163316582914
GeV (Doherty+),defect,3.492462311557789,0.0,4.573037688442211
GeV (Doherty+),defect,3.5175879396984926,0.0,4.547912060301508
GeV (Doherty+),defect,3.542713567839196,0.0,4.522786432160804
GeV (Doherty+),defect,3.5678391959798996,0.0,4.4976608040201
GeV (Doherty+),defect,3.592964824120603,0.0,4.472535175879397
GeV (Doherty+),defect,3.6180904522613067,0.0,4.447409547738694
GeV (Doherty+),defect,3.64321608040201,0.0,4.42228391959799
GeV (Doherty+),defect,3.6683417085427137,0.0,4.397158291457286
GeV (Doherty+),defect,3.693467336683417,0.0,4.372032663316583
GeV (Doherty+),defect,3.7185929648241207,0.0,4.34690703517588
GeV (Doherty+),defect,3.7437185929648242,0.0,4.321781407035176
GeV (Doherty+),defect,3.7688442211055277,0.0,4.296655778894472
GeV (Doherty+),defect,3.7939698492462313,0.0,4.271530150753769
GeV (Doherty+),defect,3.819095477386935,0.0,4.246404522613066
GeV (Doherty+),defect,3.8442211055276383,0.0,4.221278894472362
GeV (Doherty+),defect,3.869346733668342,0.0,4.196153266331658
GeV (Doherty+),defect,3.8944723618090453,0.0,4.171027638190955
GeV (Doherty+),defect,3.919597989949749,0.0,4.145902010050252
GeV (Doherty+),defect,3.9447236180904524,0.0,4.120776381909548
GeV (Doherty+),defect,3.969849246231156,0.0,4.095650753768844
GeV (Doherty+),defect,3.9949748743718594,0.0,4.070525125628141
GeV (Doherty+),defect,4.020100502512563,0.0,4.045399497487437
GeV (Doherty+),defect,4.045226130653266,0.0,4.020273869346734
GeV (Doherty+),defect,4.07035175879397,0.0,3.9951482412060297
GeV (Doherty+),defect,4.0954773869346734,0.0,3.9700226130653267
GeV (Doherty+),defect,4.120603015075377,0.0,3.9448969849246227
GeV (Doherty+),defect,4.1457286432160805,0.0,3.9197713567839196
GeV (Doherty+),defect,4.170854271356784,0.0,3.8946457286432157
GeV (Doherty+),defect,4.1959798994974875,0.0,3.8695201005025126
GeV (Doherty+),defect,4.2211055276381915,5e-324,3.8443944723618086
GeV (Doherty+),defect,4.2462311557788945,7.072e-320,3.8192688442211056
GeV (Doherty+),defect,4.2713567839195985,1.007997286e-315,3.7941432160804016
GeV (Doherty+),defect,4.296482412060302,1.348788327355e-311,3.7690175879396985
GeV (Doherty+),defect,4.3216080402010055,1.6943820947881687e-307,3.7438919597989946
GeV (Doherty+),defect,4.346733668341709,1.9983061560452236e-303,3.7187663316582915
GeV (Doherty+),defect,4.371859296482413,2.2125638755585244e-299,3.6936407035175876
GeV (Doherty+),defect,4.396984924623116,2.299919983788956e-295,3.6685150753768845
GeV (Doherty+),defect,4.42211055276382,2.2444645711729943e-291,3.6433894472361805
GeV (Doherty+),defect,4.447236180904523,2.056344625446928e-287,3.6182638190954775
GeV (Doherty+),defect,4.472361809045227,1.7687325352559493e-283,3.5931381909547735
GeV (Doherty+),defect,4.49748743718593,1.4282740546202844e-279,3.5680125628140704
GeV (Doherty+),defect,4.522613065326634,1.0827895302205056e-275,3.5428869346733665
GeV (Doherty+),defect,4.547738693467337,7.70654407972168e-272,3.5177613065326634
GeV (Doherty+),defect,4.572864321608041,5.149421051109615e-268,3.4926356783919594
GeV (Doherty+),defect,4.597989949748744,3.230280677842161e-264,3.4675100502512564
GeV (Doherty+),defect,4.623115577889448,1.902414876881658e-260,3.4423844221105524
GeV (Doherty+),defect,4.648241206030151,1.0518488235864228e-256,3.4172587939698493
GeV (Doherty+),defect,4.673366834170855,5.459898081495973e-253,3.3921331658291454
GeV (Doherty+),defect,4.698492462311558,2.6607181033969397e-249,3.3670075376884423
GeV (Doherty+),defect,4.723618090452262,1.2172963265525025e-245,3.3418819095477383
GeV (Doherty+),defect,4.748743718592965,5.2284971618742266e-242,3.3167562814070353
GeV (Doherty+),defect,4.773869346733669,2.1083395711428955e-238,3.2916306532663313
GeV (Doherty+),defect,4.798994974874372,7.981552263327978e-235,3.2665050251256282
GeV (Doherty+),defect,4.824120603015076,2.836725297920964e-231,3.2413793969849243
GeV (Doherty+),defect,4.849246231155779,9.465211440491412e-228,3.216253768844221
GeV (Doherty+),defect,4.874371859296483,2.965012144169897e-224,3.1911281407035172
GeV (Doherty+),defect,4.899497487437186,8.719784486664938e-221,3.166002512562814
GeV (Doherty+),defect,4.92462311557789,2.4075102473826132e-217,3.14087688442211
GeV (Doherty+),defect,4.949748743718593,6.240417637868196e-214,3.115751256281407
GeV (Doherty+),defect,4.974874371859297,1.51859611769385e-210,3.090625628140703
GeV (Doherty+),defect,5.0,3.469397275738427e-207,3.0655
